facility_id,day,total_beds,occupied_beds,occupancy_rate
AZAM-PHC-3,10,11,7,0.64
AZAM-PHC-3,11,11,6,0.55
AZAM-PHC-3,12,11,7,0.64
AZAM-PHC-3,13,11,7,0.64
AZAM-PHC-3,14,11,5,0.45
AZAM-PHC-3,15,11,7,0.64
AZAM-PHC-3,16,11,5,0.45
AZAM-PHC-3,17,11,9,0.82
AZAM-PHC-3,18,11,8,0.73
AZAM-PHC-3,19,11,7,0.64
AZAM-PHC-3,20,11,5,0.45
AZAM-PHC-3,21,11,8,0.73
AZAM-PHC-3,22,11,7,0.64
AZAM-PHC-3,23,11,5,0.45
AZAM-PHC-3,24,11,8,0.73
AZAM-PHC-3,25,11,8,0.73
AZAM-PHC-3,26,11,6,0.55
AZAM-PHC-3,27,11,6,0.55
AZAM-PHC-3,28,11,7,0.64
AZAM-PHC-3,29,11,8,0.73
AZAM-PHC-3,30,11,7,0.64
AZAM-PHC-3,31,11,8,0.73
AZAM-PHC-3,32,11,5,0.45
AZAM-PHC-3,33,11,10,0.91
AZAM-PHC-3,34,11,7,0.64
AZAM-PHC-3,35,11,6,0.55
AZAM-PHC-3,36,11,10,0.91
AZAM-PHC-3,37,11,7,0.64
AZAM-PHC-3,38,11,6,0.55
AZAM-PHC-3,39,11,8,0.73
AZAM-PHC-3,40,11,7,0.64
AZAM-PHC-3,41,11,9,0.82
AZAM-PHC-3,42,11,7,0.64
AZAM-PHC-3,43,11,8,0.73
AZAM-PHC-3,44,11,7,0.64
AZAM-PHC-3,45,11,8,0.73
AZAM-PHC-3,46,11,8,0.73
AZAM-PHC-3,47,11,8,0.73
AZAM-PHC-3,48,11,6,0.55
AZAM-PHC-3,49,11,6,0.55
AZAM-PHC-3,50,11,7,0.64
AZAM-PHC-3,51,11,9,0.82
AZAM-PHC-3,52,11,6,0.55
AZAM-PHC-3,53,11,10,0.91
AZAM-PHC-3,54,11,7,0.64
AZAM-PHC-3,55,11,9,0.82
AZAM-PHC-3,56,11,7,0.64
AZAM-PHC-3,57,11,6,0.55
AZAM-PHC-3,58,11,8,0.73
AZAM-PHC-3,59,11,7,0.64
AZAM-PHC-3,60,11,8,0.73
AZAM-PHC-3,61,11,6,0.55
AZAM-PHC-3,62,11,8,0.73
AZAM-PHC-3,63,11,8,0.73
AZAM-PHC-3,64,11,6,0.55
AZAM-PHC-3,65,11,8,0.73
AZAM-PHC-3,66,11,6,0.55
AZAM-PHC-3,67,11,8,0.73
AZAM-PHC-3,68,11,8,0.73
AZAM-PHC-3,69,11,8,0.73
AZAM-PHC-3,70,11,5,0.45
AZAM-PHC-3,71,11,5,0.45
AZAM-PHC-3,72,11,6,0.55
AZAM-PHC-3,73,11,5,0.45
AZAM-PHC-3,74,11,7,0.64
AZAM-PHC-3,75,11,10,0.91
AZAM-PHC-3,76,11,7,0.64
AZAM-PHC-3,77,11,7,0.64
AZAM-PHC-3,78,11,8,0.73
AZAM-PHC-3,79,11,6,0.55
AZAM-PHC-3,80,11,7,0.64
AZAM-PHC-3,81,11,7,0.64
AZAM-PHC-3,82,11,8,0.73
AZAM-PHC-3,83,11,8,0.73
AZAM-PHC-3,84,11,6,0.55
AZAM-PHC-3,85,11,8,0.73
AZAM-PHC-3,86,11,8,0.73
AZAM-PHC-3,87,11,6,0.55
AZAM-PHC-3,88,11,9,0.82
AZAM-PHC-3,89,11,6,0.55
AZAM-PHC-4,0,13,8,0.62
AZAM-PHC-4,1,13,7,0.54
AZAM-PHC-4,2,13,8,0.62
AZAM-PHC-4,3,13,9,0.69
AZAM-PHC-4,4,13,9,0.69
AZAM-PHC-4,5,13,11,0.85
AZAM-PHC-4,6,13,8,0.62
AZAM-PHC-4,7,13,8,0.62
AZAM-PHC-4,8,13,9,0.69
AZAM-PHC-4,9,13,8,0.62
AZAM-PHC-4,10,13,8,0.62
AZAM-PHC-4,11,13,8,0.62
AZAM-PHC-4,12,13,7,0.54
AZAM-PHC-4,13,13,8,0.62
AZAM-PHC-4,14,13,9,0.69
AZAM-PHC-4,15,13,9,0.69
AZAM-PHC-4,16,13,9,0.69
AZAM-PHC-4,17,13,8,0.62
AZAM-PHC-4,18,13,6,0.46
AZAM-PHC-4,19,13,8,0.62
AZAM-PHC-4,20,13,5,0.38
AZAM-PHC-4,21,13,8,0.62
AZAM-PHC-4,22,13,7,0.54
AZAM-PHC-4,23,13,8,0.62
AZAM-PHC-4,24,13,9,0.69
AZAM-PHC-4,25,13,8,0.62
AZAM-PHC-4,26,13,9,0.69
AZAM-PHC-4,27,13,10,0.77
AZAM-PHC-4,28,13,8,0.62
AZAM-PHC-4,29,13,8,0.62
AZAM-PHC-4,30,13,8,0.62
AZAM-PHC-4,31,13,9,0.69
AZAM-PHC-4,32,13,8,0.62
AZAM-PHC-4,33,13,7,0.54
AZAM-PHC-4,34,13,7,0.54
AZAM-PHC-4,35,13,8,0.62
AZAM-PHC-4,36,13,9,0.69
AZAM-PHC-4,37,13,7,0.54
AZAM-PHC-4,38,13,7,0.54
AZAM-PHC-4,39,13,6,0.46
AZAM-PHC-4,40,13,6,0.46
AZAM-PHC-4,41,13,8,0.62
AZAM-PHC-4,42,13,9,0.69
AZAM-PHC-4,43,13,9,0.69
AZAM-PHC-4,44,13,9,0.69
AZAM-PHC-4,45,13,6,0.46
AZAM-PHC-4,46,13,9,0.69
AZAM-PHC-4,47,13,10,0.77
AZAM-PHC-4,48,13,8,0.62
AZAM-PHC-4,49,13,7,0.54
AZAM-PHC-4,50,13,10,0.77
AZAM-PHC-4,51,13,7,0.54
AZAM-PHC-4,52,13,9,0.69
AZAM-PHC-4,53,13,9,0.69
AZAM-PHC-4,54,13,8,0.62
AZAM-PHC-4,55,13,8,0.62
AZAM-PHC-4,56,13,9,0.69
AZAM-PHC-4,57,13,10,0.77
AZAM-PHC-4,58,13,6,0.46
AZAM-PHC-4,59,13,8,0.62
AZAM-PHC-4,60,13,10,0.77
AZAM-PHC-4,61,13,9,0.69
AZAM-PHC-4,62,13,9,0.69
AZAM-PHC-4,63,13,7,0.54
AZAM-PHC-4,64,13,9,0.69
AZAM-PHC-4,65,13,8,0.62
AZAM-PHC-4,66,13,6,0.46
AZAM-PHC-4,67,13,7,0.54
AZAM-PHC-4,68,13,11,0.85
AZAM-PHC-4,69,13,8,0.62
AZAM-PHC-4,70,13,10,0.77
AZAM-PHC-4,71,13,10,0.77
AZAM-PHC-4,72,13,8,0.62
AZAM-PHC-4,73,13,6,0.46
AZAM-PHC-4,74,13,9,0.69
AZAM-PHC-4,75,13,9,0.69
AZAM-PHC-4,76,13,8,0.62
AZAM-PHC-4,77,13,9,0.69
AZAM-PHC-4,78,13,10,0.77
AZAM-PHC-4,79,13,10,0.77
AZAM-PHC-4,80,13,9,0.69
AZAM-PHC-4,81,13,9,0.69
AZAM-PHC-4,82,13,7,0.54
AZAM-PHC-4,83,13,9,0.69
AZAM-PHC-4,84,13,7,0.54
AZAM-PHC-4,85,13,11,0.85
AZAM-PHC-4,86,13,8,0.62
AZAM-PHC-4,87,13,8,0.62
AZAM-PHC-4,88,13,8,0.62
AZAM-PHC-4,89,13,7,0.54
PUDU-CHC-1,0,46,24,0.52
PUDU-CHC-1,1,46,26,0.57
PUDU-CHC-1,2,46,28,0.61
PUDU-CHC-1,3,46,24,0.52
PUDU-CHC-1,4,46,24,0.52
PUDU-CHC-1,5,46,27,0.59
PUDU-CHC-1,6,46,30,0.65
PUDU-CHC-1,7,46,26,0.57
PUDU-CHC-1,8,46,20,0.43
PUDU-CHC-1,9,46,26,0.57
PUDU-CHC-1,10,46,26,0.57
PUDU-CHC-1,11,46,25,0.54
PUDU-CHC-1,12,46,27,0.59
PUDU-CHC-1,13,46,15,0.33
PUDU-CHC-1,14,46,23,0.5
PUDU-CHC-1,15,46,24,0.52
PUDU-CHC-1,16,46,24,0.52
PUDU-CHC-1,17,46,18,0.39
PUDU-CHC-1,18,46,30,0.65
PUDU-CHC-1,19,46,21,0.46
PUDU-CHC-1,20,46,27,0.59
PUDU-CHC-1,21,46,20,0.43
PUDU-CHC-1,22,46,28,0.61
PUDU-CHC-1,23,46,29,0.63
PUDU-CHC-1,24,46,29,0.63
PUDU-CHC-1,25,46,26,0.57
PUDU-CHC-1,26,46,27,0.59
PUDU-CHC-1,27,46,29,0.63
PUDU-CHC-1,28,46,24,0.52
PUDU-CHC-1,29,46,23,0.5
PUDU-CHC-1,30,46,18,0.39
PUDU-CHC-1,31,46,26,0.57
PUDU-CHC-1,32,46,21,0.46
PUDU-CHC-1,33,46,17,0.37
PUDU-CHC-1,34,46,25,0.54
PUDU-CHC-1,35,46,19,0.41
PUDU-CHC-1,36,46,19,0.41
PUDU-CHC-1,37,46,25,0.54
PUDU-CHC-1,38,46,15,0.33
PUDU-CHC-1,39,46,25,0.54
PUDU-CHC-1,40,46,28,0.61
PUDU-CHC-1,41,46,33,0.72
PUDU-CHC-1,42,46,28,0.61
PUDU-CHC-1,43,46,28,0.61
PUDU-CHC-1,44,46,23,0.5
PUDU-CHC-1,45,46,25,0.54
PUDU-CHC-1,46,46,20,0.43
PUDU-CHC-1,47,46,25,0.54
PUDU-CHC-1,48,46,26,0.57
PUDU-CHC-1,49,46,16,0.35
PUDU-CHC-1,50,46,19,0.41
PUDU-CHC-1,51,46,27,0.59
PUDU-CHC-1,52,46,26,0.57
PUDU-CHC-1,53,46,26,0.57
PUDU-CHC-1,54,46,30,0.65
PUDU-CHC-1,55,46,17,0.37
PUDU-CHC-1,56,46,24,0.52
PUDU-CHC-1,57,46,19,0.41
PUDU-CHC-1,58,46,27,0.59
PUDU-CHC-1,59,46,20,0.43
PUDU-CHC-1,60,46,26,0.57
PUDU-CHC-1,61,46,25,0.54
PUDU-CHC-1,62,46,16,0.35
PUDU-CHC-1,63,46,15,0.33
PUDU-CHC-1,64,46,22,0.48
PUDU-CHC-1,65,46,22,0.48
PUDU-CHC-1,66,46,23,0.5
PUDU-CHC-1,67,46,27,0.59
PUDU-CHC-1,68,46,20,0.43
PUDU-CHC-1,69,46,24,0.52
PUDU-CHC-1,70,46,30,0.65
PUDU-CHC-1,71,46,26,0.57
PUDU-CHC-1,72,46,26,0.57
PUDU-CHC-1,73,46,17,0.37
PUDU-CHC-1,74,46,24,0.52
PUDU-CHC-1,75,46,29,0.63
PUDU-CHC-1,76,46,17,0.37
PUDU-CHC-1,77,46,30,0.65
PUDU-CHC-1,78,46,14,0.3
PUDU-CHC-1,79,46,25,0.54
PUDU-CHC-1,80,46,21,0.46
PUDU-CHC-1,81,46,30,0.65
PUDU-CHC-1,82,46,28,0.61
PUDU-CHC-1,83,46,16,0.35
PUDU-CHC-1,84,46,27,0.59
PUDU-CHC-1,85,46,26,0.57
PUDU-CHC-1,86,46,19,0.41
PUDU-CHC-1,87,46,29,0.63
PUDU-CHC-1,88,46,24,0.52
PUDU-CHC-1,89,46,31,0.67
PUDU-PHC-2,0,7,4,0.57
PUDU-PHC-2,1,7,4,0.57
PUDU-PHC-2,2,7,3,0.43
PUDU-PHC-2,3,7,3,0.43
PUDU-PHC-2,4,7,4,0.57
PUDU-PHC-2,5,7,4,0.57
PUDU-PHC-2,6,7,4,0.57
PUDU-PHC-2,7,7,3,0.43
PUDU-PHC-2,8,7,4,0.57
PUDU-PHC-2,9,7,4,0.57
PUDU-PHC-2,10,7,5,0.71
PUDU-PHC-2,11,7,2,0.29
PUDU-PHC-2,12,7,4,0.57
PUDU-PHC-2,13,7,4,0.57
PUDU-PHC-2,14,7,4,0.57
PUDU-PHC-2,15,7,2,0.29
PUDU-PHC-2,16,7,4,0.57
PUDU-PHC-2,17,7,4,0.57
PUDU-PHC-2,18,7,3,0.43
PUDU-PHC-2,19,7,4,0.57
PUDU-PHC-2,20,7,3,0.43
PUDU-PHC-2,21,7,5,0.71
PUDU-PHC-2,22,7,4,0.57
PUDU-PHC-2,23,7,2,0.29
PUDU-PHC-2,24,7,4,0.57
PUDU-PHC-2,25,7,3,0.43
PUDU-PHC-2,26,7,4,0.57
PUDU-PHC-2,27,7,4,0.57
PUDU-PHC-2,28,7,4,0.57
PUDU-PHC-2,29,7,2,0.29
PUDU-PHC-2,30,7,2,0.29
PUDU-PHC-2,31,7,4,0.57
PUDU-PHC-2,32,7,3,0.43
PUDU-PHC-2,33,7,3,0.43
PUDU-PHC-2,34,7,4,0.57
PUDU-PHC-2,35,7,3,0.43
PUDU-PHC-2,36,7,5,0.71
PUDU-PHC-2,37,7,4,0.57
PUDU-PHC-2,38,7,4,0.57
PUDU-PHC-2,39,7,3,0.43
PUDU-PHC-2,40,7,3,0.43
PUDU-PHC-2,41,7,3,0.43
PUDU-PHC-2,42,7,2,0.29
PUDU-PHC-2,43,7,4,0.57
PUDU-PHC-2,44,7,4,0.57
PUDU-PHC-2,45,7,4,0.57
PUDU-PHC-2,46,7,4,0.57
PUDU-PHC-2,47,7,4,0.57
PUDU-PHC-2,48,7,3,0.43
PUDU-PHC-2,49,7,3,0.43
PUDU-PHC-2,50,7,5,0.71
PUDU-PHC-2,51,7,3,0.43
PUDU-PHC-2,52,7,3,0.43
PUDU-PHC-2,53,7,3,0.43
PUDU-PHC-2,54,7,4,0.57
PUDU-PHC-2,55,7,5,0.71
PUDU-PHC-2,56,7,4,0.57
PUDU-PHC-2,57,7,4,0.57
PUDU-PHC-2,58,7,2,0.29
PUDU-PHC-2,59,7,5,0.71
PUDU-PHC-2,60,7,4,0.57
PUDU-PHC-2,61,7,4,0.57
PUDU-PHC-2,62,7,4,0.57
PUDU-PHC-2,63,7,5,0.71
PUDU-PHC-2,64,7,2,0.29
PUDU-PHC-2,65,7,4,0.57
PUDU-PHC-2,66,7,4,0.57
PUDU-PHC-2,67,7,3,0.43
PUDU-PHC-2,68,7,2,0.29
PUDU-PHC-2,69,7,4,0.57
PUDU-PHC-2,70,7,4,0.57
PUDU-PHC-2,71,7,4,0.57
PUDU-PHC-2,72,7,4,0.57
PUDU-PHC-2,73,7,3,0.43
PUDU-PHC-2,74,7,4,0.57
PUDU-PHC-2,75,7,3,0.43
PUDU-PHC-2,76,7,4,0.57
PUDU-PHC-2,77,7,5,0.71
PUDU-PHC-2,78,7,3,0.43
PUDU-PHC-2,79,7,3,0.43
PUDU-PHC-2,80,7,2,0.29
PUDU-PHC-2,81,7,4,0.57
PUDU-PHC-2,82,7,5,0.71
PUDU-PHC-2,83,7,4,0.57
PUDU-PHC-2,84,7,2,0.29
PUDU-PHC-2,85,7,3,0.43
PUDU-PHC-2,86,7,4,0.57
PUDU-PHC-2,87,7,3,0.43
PUDU-PHC-2,88,7,4,0.57
PUDU-PHC-2,89,7,3,0.43
PUDU-PHC-3,0,11,6,0.55
PUDU-PHC-3,1,11,7,0.64
PUDU-PHC-3,2,11,6,0.55
PUDU-PHC-3,3,11,5,0.45
PUDU-PHC-3,4,11,4,0.36
PUDU-PHC-3,5,11,6,0.55
PUDU-PHC-3,6,11,6,0.55
PUDU-PHC-3,7,11,7,0.64
PUDU-PHC-3,8,11,6,0.55
PUDU-PHC-3,9,11,8,0.73
PUDU-PHC-3,10,11,7,0.64
PUDU-PHC-3,11,11,5,0.45
PUDU-PHC-3,12,11,7,0.64
PUDU-PHC-3,13,11,7,0.64
PUDU-PHC-3,14,11,4,0.36
PUDU-PHC-3,15,11,6,0.55
PUDU-PHC-3,16,11,5,0.45
PUDU-PHC-3,17,11,6,0.55
PUDU-PHC-3,18,11,6,0.55
PUDU-PHC-3,19,11,5,0.45
PUDU-PHC-3,20,11,6,0.55
PUDU-PHC-3,21,11,7,0.64
PUDU-PHC-3,22,11,7,0.64
PUDU-PHC-3,23,11,4,0.36
PUDU-PHC-3,24,11,7,0.64
PUDU-PHC-3,25,11,4,0.36
PUDU-PHC-3,26,11,5,0.45
PUDU-PHC-3,27,11,6,0.55
PUDU-PHC-3,28,11,6,0.55
PUDU-PHC-3,29,11,4,0.36
PUDU-PHC-3,30,11,6,0.55
PUDU-PHC-3,31,11,6,0.55
PUDU-PHC-3,32,11,6,0.55
PUDU-PHC-3,33,11,6,0.55
PUDU-PHC-3,34,11,7,0.64
PUDU-PHC-3,35,11,6,0.55
PUDU-PHC-3,36,11,6,0.55
PUDU-PHC-3,37,11,5,0.45
PUDU-PHC-3,38,11,4,0.36
PUDU-PHC-3,39,11,4,0.36
PUDU-PHC-3,40,11,6,0.55
PUDU-PHC-3,41,11,6,0.55
PUDU-PHC-3,42,11,5,0.45
PUDU-PHC-3,43,11,6,0.55
PUDU-PHC-3,44,11,5,0.45
PUDU-PHC-3,45,11,4,0.36
PUDU-PHC-3,46,11,5,0.45
PUDU-PHC-3,47,11,5,0.45
PUDU-PHC-3,48,11,6,0.55
PUDU-PHC-3,49,11,5,0.45
PUDU-PHC-3,50,11,6,0.55
PUDU-PHC-3,51,11,5,0.45
PUDU-PHC-3,52,11,5,0.45
PUDU-PHC-3,53,11,7,0.64
PUDU-PHC-3,54,11,6,0.55
PUDU-PHC-3,55,11,7,0.64
PUDU-PHC-3,56,11,6,0.55
PUDU-PHC-3,57,11,4,0.36
PUDU-PHC-3,58,11,6,0.55
PUDU-PHC-3,59,11,8,0.73
PUDU-PHC-3,60,11,6,0.55
PUDU-PHC-3,61,11,6,0.55
PUDU-PHC-3,62,11,6,0.55
PUDU-PHC-3,63,11,5,0.45
PUDU-PHC-3,64,11,7,0.64
PUDU-PHC-3,65,11,6,0.55
PUDU-PHC-3,66,11,6,0.55
PUDU-PHC-3,67,11,5,0.45
PUDU-PHC-3,68,11,7,0.64
PUDU-PHC-3,69,11,6,0.55
PUDU-PHC-3,70,11,6,0.55
PUDU-PHC-3,71,11,6,0.55
PUDU-PHC-3,72,11,5,0.45
PUDU-PHC-3,73,11,7,0.64
PUDU-PHC-3,74,11,4,0.36
PUDU-PHC-3,75,11,7,0.64
PUDU-PHC-3,76,11,5,0.45
PUDU-PHC-3,77,11,4,0.36
PUDU-PHC-3,78,11,6,0.55
PUDU-PHC-3,79,11,4,0.36
PUDU-PHC-3,80,11,3,0.27
PUDU-PHC-3,81,11,5,0.45
PUDU-PHC-3,82,11,5,0.45
PUDU-PHC-3,83,11,6,0.55
PUDU-PHC-3,84,11,7,0.64
PUDU-PHC-3,85,11,5,0.45
PUDU-PHC-3,86,11,7,0.64
PUDU-PHC-3,87,11,4,0.36
PUDU-PHC-3,88,11,4,0.36
PUDU-PHC-3,89,11,5,0.45
PUDU-PHC-4,0,15,9,0.6
PUDU-PHC-4,1,15,7,0.47
PUDU-PHC-4,2,15,9,0.6
PUDU-PHC-4,3,15,7,0.47
PUDU-PHC-4,4,15,8,0.53
PUDU-PHC-4,5,15,7,0.47
PUDU-PHC-4,6,15,10,0.67
PUDU-PHC-4,7,15,10,0.67
PUDU-PHC-4,8,15,6,0.4
PUDU-PHC-4,9,15,7,0.47
PUDU-PHC-4,10,15,7,0.47
PUDU-PHC-4,11,15,6,0.4
PUDU-PHC-4,12,15,8,0.53
PUDU-PHC-4,13,15,9,0.6
PUDU-PHC-4,14,15,9,0.6
PUDU-PHC-4,15,15,9,0.6
PUDU-PHC-4,16,15,6,0.4
PUDU-PHC-4,17,15,6,0.4
PUDU-PHC-4,18,15,7,0.47
PUDU-PHC-4,19,15,7,0.47
PUDU-PHC-4,20,15,6,0.4
PUDU-PHC-4,21,15,7,0.47
PUDU-PHC-4,22,15,7,0.47
PUDU-PHC-4,23,15,6,0.4
PUDU-PHC-4,24,15,11,0.73
PUDU-PHC-4,25,15,10,0.67
PUDU-PHC-4,26,15,6,0.4
PUDU-PHC-4,27,15,8,0.53
PUDU-PHC-4,28,15,11,0.73
PUDU-PHC-4,29,15,9,0.6
PUDU-PHC-4,30,15,5,0.33
PUDU-PHC-4,31,15,8,0.53
PUDU-PHC-4,32,15,5,0.33
PUDU-PHC-4,33,15,5,0.33
PUDU-PHC-4,34,15,7,0.47
PUDU-PHC-4,35,15,7,0.47
PUDU-PHC-4,36,15,8,0.53
PUDU-PHC-4,37,15,7,0.47
PUDU-PHC-4,38,15,8,0.53
PUDU-PHC-4,39,15,8,0.53
PUDU-PHC-4,40,15,10,0.67
PUDU-PHC-4,41,15,8,0.53
PUDU-PHC-4,42,15,7,0.47
PUDU-PHC-4,43,15,6,0.4
PUDU-PHC-4,44,15,5,0.33
PUDU-PHC-4,45,15,9,0.6
PUDU-PHC-4,46,15,7,0.47
PUDU-PHC-4,47,15,7,0.47
PUDU-PHC-4,48,15,7,0.47
PUDU-PHC-4,49,15,6,0.4
PUDU-PHC-4,50,15,8,0.53
PUDU-PHC-4,51,15,8,0.53
PUDU-PHC-4,52,15,5,0.33
PUDU-PHC-4,53,15,7,0.47
PUDU-PHC-4,54,15,9,0.6
PUDU-PHC-4,55,15,5,0.33
PUDU-PHC-4,56,15,11,0.73
PUDU-PHC-4,57,15,7,0.47
PUDU-PHC-4,58,15,5,0.33
PUDU-PHC-4,59,15,7,0.47
PUDU-PHC-4,60,15,9,0.6
PUDU-PHC-4,61,15,7,0.47
PUDU-PHC-4,62,15,7,0.47
PUDU-PHC-4,63,15,8,0.53
PUDU-PHC-4,64,15,8,0.53
PUDU-PHC-4,65,15,6,0.4
PUDU-PHC-4,66,15,8,0.53
PUDU-PHC-4,67,15,8,0.53
PUDU-PHC-4,68,15,9,0.6
PUDU-PHC-4,69,15,6,0.4
PUDU-PHC-4,70,15,8,0.53
PUDU-PHC-4,71,15,6,0.4
PUDU-PHC-4,72,15,9,0.6
PUDU-PHC-4,73,15,9,0.6
PUDU-PHC-4,74,15,8,0.53
PUDU-PHC-4,75,15,8,0.53
PUDU-PHC-4,76,15,8,0.53
PUDU-PHC-4,77,15,7,0.47
PUDU-PHC-4,78,15,6,0.4
PUDU-PHC-4,79,15,12,0.8
PUDU-PHC-4,80,15,7,0.47
PUDU-PHC-4,81,15,9,0.6
PUDU-PHC-4,82,15,8,0.53
PUDU-PHC-4,83,15,5,0.33
PUDU-PHC-4,84,15,8,0.53
PUDU-PHC-4,85,15,9,0.6
PUDU-PHC-4,86,15,7,0.47
PUDU-PHC-4,87,15,9,0.6
PUDU-PHC-4,88,15,7,0.47
PUDU-PHC-4,89,15,6,0.4
SANG-CHC-1,0,23,12,0.52
SANG-CHC-1,1,23,11,0.48
SANG-CHC-1,2,23,14,0.61
SANG-CHC-1,3,23,14,0.61
SANG-CHC-1,4,23,13,0.57
SANG-CHC-1,5,23,13,0.57
SANG-CHC-1,6,23,15,0.65
SANG-CHC-1,7,23,15,0.65
SANG-CHC-1,8,23,12,0.52
SANG-CHC-1,9,23,13,0.57
SANG-CHC-1,10,23,13,0.57
SANG-CHC-1,11,23,10,0.43
SANG-CHC-1,12,23,15,0.65
SANG-CHC-1,13,23,15,0.65
SANG-CHC-1,14,23,14,0.61
SANG-CHC-1,15,23,12,0.52
SANG-CHC-1,16,23,14,0.61
SANG-CHC-1,17,23,9,0.39
SANG-CHC-1,18,23,10,0.43
SANG-CHC-1,19,23,11,0.48
SANG-CHC-1,20,23,11,0.48
SANG-CHC-1,21,23,14,0.61
SANG-CHC-1,22,23,10,0.43
SANG-CHC-1,23,23,11,0.48
SANG-CHC-1,24,23,15,0.65
SANG-CHC-1,25,23,11,0.48
SANG-CHC-1,26,23,12,0.52
SANG-CHC-1,27,23,16,0.7
SANG-CHC-1,28,23,14,0.61
SANG-CHC-1,29,23,17,0.74
SANG-CHC-1,30,23,12,0.52
SANG-CHC-1,31,23,11,0.48
SANG-CHC-1,32,23,13,0.57
SANG-CHC-1,33,23,11,0.48
SANG-CHC-1,34,23,18,0.78
SANG-CHC-1,35,23,14,0.61
SANG-CHC-1,36,23,13,0.57
SANG-CHC-1,37,23,11,0.48
SANG-CHC-1,38,23,15,0.65
SANG-CHC-1,39,23,10,0.43
SANG-CHC-1,40,23,14,0.61
SANG-CHC-1,41,23,16,0.7
SANG-CHC-1,42,23,15,0.65
SANG-CHC-1,43,23,12,0.52
SANG-CHC-1,44,23,14,0.61
SANG-CHC-1,45,23,12,0.52
SANG-CHC-1,46,23,12,0.52
SANG-CHC-1,47,23,15,0.65
SANG-CHC-1,48,23,13,0.57
SANG-CHC-1,49,23,15,0.65
SANG-CHC-1,50,23,17,0.74
SANG-CHC-1,51,23,14,0.61
SANG-CHC-1,52,23,9,0.39
SANG-CHC-1,53,23,14,0.61
SANG-CHC-1,54,23,14,0.61
SANG-CHC-1,55,23,14,0.61
SANG-CHC-1,56,23,10,0.43
SANG-CHC-1,57,23,10,0.43
SANG-CHC-1,58,23,13,0.57
SANG-CHC-1,59,23,13,0.57
SANG-CHC-1,60,23,13,0.57
SANG-CHC-1,61,23,18,0.78
SANG-CHC-1,62,23,14,0.61
SANG-CHC-1,63,23,11,0.48
SANG-CHC-1,64,23,7,0.3
SANG-CHC-1,65,23,13,0.57
SANG-CHC-1,66,23,12,0.52
SANG-CHC-1,67,23,13,0.57
SANG-CHC-1,68,23,16,0.7
SANG-CHC-1,69,23,16,0.7
SANG-CHC-1,70,23,16,0.7
SANG-CHC-1,71,23,15,0.65
SANG-CHC-1,72,23,13,0.57
SANG-CHC-1,73,23,17,0.74
SANG-CHC-1,74,23,12,0.52
SANG-CHC-1,75,23,15,0.65
SANG-CHC-1,76,23,16,0.7
SANG-CHC-1,77,23,13,0.57
SANG-CHC-1,78,23,16,0.7
SANG-CHC-1,79,23,13,0.57
SANG-CHC-1,80,23,10,0.43
SANG-CHC-1,81,23,15,0.65
SANG-CHC-1,82,23,16,0.7
SANG-CHC-1,83,23,11,0.48
SANG-CHC-1,84,23,12,0.52
SANG-CHC-1,85,23,9,0.39
SANG-CHC-1,86,23,12,0.52
SANG-CHC-1,87,23,13,0.57
SANG-CHC-1,88,23,15,0.65
SANG-CHC-1,89,23,11,0.48
SANG-PHC-2,0,8,5,0.62
SANG-PHC-2,1,8,4,0.5
SANG-PHC-2,2,8,3,0.38
SANG-PHC-2,3,8,5,0.62
SANG-PHC-2,4,8,5,0.62
SANG-PHC-2,5,8,4,0.5
SANG-PHC-2,6,8,5,0.62
SANG-PHC-2,7,8,5,0.62
SANG-PHC-2,8,8,6,0.75
SANG-PHC-2,9,8,5,0.62
SANG-PHC-2,10,8,4,0.5
SANG-PHC-2,11,8,5,0.62
SANG-PHC-2,12,8,5,0.62
SANG-PHC-2,13,8,5,0.62
SANG-PHC-2,14,8,5,0.62
SANG-PHC-2,15,8,4,0.5
SANG-PHC-2,16,8,4,0.5
SANG-PHC-2,17,8,5,0.62
SANG-PHC-2,18,8,4,0.5
SANG-PHC-2,19,8,5,0.62
SANG-PHC-2,20,8,5,0.62
SANG-PHC-2,21,8,4,0.5
SANG-PHC-2,22,8,5,0.62
SANG-PHC-2,23,8,5,0.62
SANG-PHC-2,24,8,5,0.62
SANG-PHC-2,25,8,4,0.5
SANG-PHC-2,26,8,6,0.75
SANG-PHC-2,27,8,4,0.5
SANG-PHC-2,28,8,5,0.62
SANG-PHC-2,29,8,5,0.62
SANG-PHC-2,30,8,6,0.75
SANG-PHC-2,31,8,6,0.75
SANG-PHC-2,32,8,3,0.38
SANG-PHC-2,33,8,5,0.62
SANG-PHC-2,34,8,4,0.5
SANG-PHC-2,35,8,5,0.62
SANG-PHC-2,36,8,5,0.62
SANG-PHC-2,37,8,4,0.5
SANG-PHC-2,38,8,5,0.62
SANG-PHC-2,39,8,4,0.5
SANG-PHC-2,40,8,5,0.62
SANG-PHC-2,41,8,4,0.5
SANG-PHC-2,42,8,4,0.5
SANG-PHC-2,43,8,5,0.62
SANG-PHC-2,44,8,5,0.62
SANG-PHC-2,45,8,5,0.62
SANG-PHC-2,46,8,4,0.5
SANG-PHC-2,47,8,3,0.38
SANG-PHC-2,48,8,4,0.5
SANG-PHC-2,49,8,4,0.5
SANG-PHC-2,50,8,5,0.62
SANG-PHC-2,51,8,5,0.62
